id,RA_C,DEC_C,RA_M,DEC_M,DIF,MAG_R,MAG_V,MAG_B,MAG_err,CMAG_R,CMAG_V,CMAG_B,DATETIME,IMGNAME
643-094162,305.97926330000001,38.466352000000001,305.97935769880496,38.466276315047232,0.38100000000000001,---,---,10.091660533494395,0.00085045653142461132,---,---,10.163000106811523,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094068,305.89056649999998,38.458473400000003,305.89015441016102,38.458446808688159,1.1659999999999999,---,---,12.662754106832818,0.0027788866699209468,---,---,12.605999946594238,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
nan,nan,nan,305.89086736792626,38.458618348448802,nan,---,---,12.671653569992499,0.0027902989016013176,---,---,nan,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094261,306.10511059999999,38.485246400000001,306.10514999859146,38.485268126562346,0.13600000000000001,---,---,10.405794644096073,0.00098283121864755057,---,---,10.309000015258789,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094105,305.92853769999999,38.475976199999998,305.92846804739645,38.475987032747156,0.20000000000000001,---,---,12.021914047780404,0.0020687252899780862,---,---,12.53600025177002,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
nan,nan,nan,305.92890578802678,38.475574843401688,nan,---,---,11.975148564568483,0.0020246489241710938,---,---,nan,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094203,306.02728089999999,38.492551200000001,306.02738151323894,38.49252917265666,0.29399999999999998,---,---,9.7822448830396169,0.00073751182961292864,---,---,9.8920001983642578,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094163,305.97948680000002,38.485575900000001,305.97943594084228,38.485545874108979,0.17999999999999999,---,---,12.235531239958878,0.002282581337485161,---,---,12.270999908447266,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094143,305.96252529999998,38.492860899999997,305.96252704843027,38.492798376873353,0.22500000000000001,---,---,9.010698149908464,0.00051696321804003736,---,---,9.369999885559082,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
nan,nan,nan,305.85985913210777,38.512388814827389,nan,---,---,14.792539660579582,0.0074101661577912837,---,---,nan,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-093978,305.80089859999998,38.574953100000002,305.80109704034567,38.574424573442478,1.9830000000000001,---,---,12.402280205371099,0.0024647680470813393,---,---,11.065999984741211,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094116,305.94150710000002,38.500873900000002,305.94155920909247,38.500807150646494,0.28199999999999997,---,---,10.089416622484023,0.00084957815825210373,---,---,10.149999618530273,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094279,306.13654450000001,38.510809799999997,306.13659607176135,38.510858194539026,0.22700000000000001,---,---,10.818002847652448,0.0011882849143847825,---,---,10.772000312805176,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094185,305.99860740000003,38.502648100000002,305.99862853392074,38.502605088462388,0.16600000000000001,---,---,12.471691332661079,0.0025448270983563556,---,---,12.293999671936035,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
nan,nan,nan,305.81130794737385,38.48653437449935,nan,---,---,13.965776249873311,0.0050637850716053904,---,---,nan,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094187,306.00541120000003,38.5137687,306.00560403089111,38.513814572154587,0.56799999999999995,---,---,9.6910902787550341,0.00070719318992191441,---,---,9.7899999618530273,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094243,306.07185770000001,38.5204831,306.07170154343356,38.520577456403174,0.55600000000000005,---,---,12.603529514678268,0.002704119731056223,---,---,12.840000152587891,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
nan,nan,nan,306.07135870294468,38.520465015379983,nan,---,---,12.596299760675137,0.0026951315389306804,---,---,nan,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094015,305.84486529999998,38.551489799999999,305.84484845705936,38.551481041273213,0.057000000000000002,---,---,11.992260102790983,0.0020406664982282065,---,---,11.96399974822998,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094184,305.99809269999997,38.530006200000003,305.99809043164288,38.5299988261199,0.027,---,---,10.975719793063202,0.0012778032039683696,---,---,10.986000061035156,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
nan,nan,nan,305.85611905316955,38.544416771871433,nan,---,---,14.114776660555123,0.0054234463234751461,---,---,nan,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-093975,305.80028859999999,38.5247387,305.80036318522343,38.524768846757823,0.23599999999999999,---,---,12.371972580681874,0.0024306058020988138,---,---,12.218999862670898,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094197,306.01940889999997,38.5381334,306.01941586281208,38.538207121046163,0.26600000000000001,---,---,9.7314968822422827,0.00072047578783994112,---,---,9.8629999160766602,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
643-094180,305.9956353,38.560020000000002,305.99565519155908,38.560138912228091,0.432,---,---,10.905649188051433,0.0012372283181651389,---,---,10.866999626159668,2018-06-25 02:47:32.240000,M 29_Light_B_20180625_00000267.fits
642-092649,305.8279359,38.388335599999998,305.82805576876495,38.387966164621339,1.3720000000000001,---,---,11.237776199227966,0.0014407303320822309,---,---,11.159999847412109,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
nan,nan,nan,306.15152137436081,38.443213049440899,nan,---,---,12.30864062575551,0.0023591501614456498,---,---,nan,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094286,306.15079300000002,38.443072800000003,306.15034847902359,38.442930923444827,1.353,---,---,12.280894971444303,0.0023291982440631436,---,---,12.265999794006348,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094162,305.97926330000001,38.466352000000001,305.97938505916682,38.466307023343546,0.379,---,---,10.155088835610727,0.00087507489964611367,---,---,10.163000106811523,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094068,305.89056649999998,38.458473400000003,305.89073624256133,38.458531202018264,0.52200000000000002,---,---,12.796606391912164,0.0029535799970644254,---,---,12.605999946594238,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094261,306.10511059999999,38.485246400000001,306.10519610056161,38.485247163371774,0.24099999999999999,---,---,10.461078039970847,0.0010074953902791698,---,---,10.309000015258789,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094105,305.92853769999999,38.475976199999998,305.92901610585403,38.476122444043554,1.4470000000000001,---,---,11.964821406860096,0.0020136859556559848,---,---,12.53600025177002,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
nan,nan,nan,305.92854401654068,38.47606181957962,nan,---,---,12.022439941870827,0.0020678329346695986,---,---,nan,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
nan,nan,nan,305.92822875898952,38.475797167662741,nan,---,---,12.071190929675456,0.0021147821968808206,---,---,nan,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094163,305.97948680000002,38.485575900000001,305.97958947535034,38.485502455444028,0.39200000000000002,---,---,12.250729751059577,0.0022970656630650994,---,---,12.270999908447266,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094203,306.02728089999999,38.492551200000001,306.02735654739848,38.49251894555119,0.24299999999999999,---,---,9.8195634035457502,0.0007497908572564355,---,---,9.8920001983642578,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094143,305.96252529999998,38.492860899999997,305.9626160956866,38.4926928212885,0.65700000000000003,---,---,9.0590772920821649,0.00052825415069732173,---,---,9.369999885559082,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094180,305.9956353,38.560020000000002,305.99560215900829,38.560133163574427,0.41799999999999998,---,---,11.010496832028956,0.00129755813896344,---,---,10.866999626159668,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-093978,305.80089859999998,38.574953100000002,305.80094299271258,38.574498719901065,1.641,---,---,12.178454514180412,0.0022218685546348165,---,---,11.065999984741211,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094185,305.99860740000003,38.502648100000002,305.99872961645985,38.502812196979754,0.68400000000000005,---,---,12.38351120536622,0.0024419102667391176,---,---,12.293999671936035,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094015,305.84486529999998,38.551489799999999,305.84489087188422,38.551509175739099,0.10000000000000001,---,---,11.92199724174246,0.0019743625655485007,---,---,11.96399974822998,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094116,305.94150710000002,38.500873900000002,305.94152660519143,38.500748230351704,0.45600000000000002,---,---,10.121449693489687,0.00086162322819590873,---,---,10.149999618530273,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094279,306.13654450000001,38.510809799999997,306.13657912647619,38.510808554822248,0.098000000000000004,---,---,10.920216198313675,0.0012447172245306217,---,---,10.772000312805176,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094197,306.01940889999997,38.5381334,306.01957859519763,38.538224301405634,0.57899999999999996,---,---,9.7542877999664874,0.00072758714899459241,---,---,9.8629999160766602,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094184,305.99809269999997,38.530006200000003,305.99809295001324,38.530018445607261,0.043999999999999997,---,---,10.993911332235957,0.0012876852653059395,---,---,10.986000061035156,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
nan,nan,nan,305.86820411662774,38.513057232249722,nan,---,---,13.99243445102818,0.0051228819699796228,---,---,nan,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
643-094187,306.00541120000003,38.5137687,306.00550742253074,38.513768577458869,0.27100000000000002,---,---,9.7451483808688977,0.00072453127336117359,---,---,9.7899999618530273,2018-06-25 02:35:15.755000,M 29_Light_B_20180625_00000240.fits
642-092649,305.8279359,38.388335599999998,305.82834609411941,38.387926257426642,1.8740000000000001,---,---,12.02615913398521,0.0021979135236161098,---,---,11.159999847412109,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094162,305.97926330000001,38.466352000000001,305.97916548453838,38.466225416168498,0.53300000000000003,---,---,10.163000106811523,0.00093192035088175207,---,---,10.163000106811523,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094261,306.10511059999999,38.485246400000001,306.10517995082768,38.485203009396315,0.25,---,---,10.467586589496259,0.0010722500923430525,---,---,10.309000015258789,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094105,305.92853769999999,38.475976199999998,305.92835894932,38.476172262094522,0.86699999999999999,---,---,12.320624442994051,0.0025171185082493073,---,---,12.53600025177002,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094203,306.02728089999999,38.492551200000001,306.0273604426564,38.492552500806653,0.224,---,---,9.8376792444843204,0.00080225904703184634,---,---,9.8920001983642578,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094163,305.97948680000002,38.485575900000001,305.97898210058202,38.485271063137091,1.796,---,---,12.403210307966393,0.0026146937935261293,---,---,12.270999908447266,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
nan,nan,nan,305.97989648875222,38.485767119120702,nan,---,---,12.353075659416541,0.0025550176601196882,---,---,nan,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094143,305.96252529999998,38.492860899999997,305.96241050789109,38.492614799080449,0.94299999999999995,---,---,9.054524623092842,0.00055935007291765273,---,---,9.369999885559082,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
nan,nan,nan,305.97926721282681,38.485597304410589,nan,---,---,12.374975405799775,0.0025809159144338872,---,---,nan,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094180,305.9956353,38.560020000000002,305.99582332250287,38.560095016780892,0.59399999999999997,---,---,11.01428075984213,0.001379224383121864,---,---,10.866999626159668,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094279,306.13654450000001,38.510809799999997,306.13661204634394,38.510826504562949,0.20000000000000001,---,---,10.870335576688245,0.0012907611632072885,---,---,10.772000312805176,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094184,305.99809269999997,38.530006200000003,305.99815274837812,38.529969938663889,0.214,---,---,11.004508352054913,0.001373031322694383,---,---,10.986000061035156,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094116,305.94150710000002,38.500873900000002,305.94150720068336,38.500750956238321,0.443,---,---,10.113424936374351,0.00091088544317764763,---,---,10.149999618530273,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094185,305.99860740000003,38.502648100000002,305.99861114943525,38.502741642309573,0.33700000000000002,---,---,12.272457093048907,0.0024618987794778171,---,---,12.293999671936035,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094187,306.00541120000003,38.5137687,306.0052723612427,38.513694488469056,0.47399999999999998,---,---,9.7468689952390584,0.00076940069356869689,---,---,9.7899999618530273,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094015,305.84486529999998,38.551489799999999,305.84482506553309,38.551385900309008,0.39100000000000001,---,---,12.048225362684445,0.0022203623112771434,---,---,11.96399974822998,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
643-094197,306.01940889999997,38.5381334,306.01950327944809,38.538149873511188,0.27200000000000002,---,---,9.7911172879103106,0.00078523967022910612,---,---,9.8629999160766602,2018-06-25 02:17:34.417000,M 29_Light_B_20180625_00000201.fits
642-092649,305.8279359,38.388335599999998,305.828080605313,38.388094893871155,0.95799999999999996,---,---,11.165374834873795,0.0014702600672562985,---,---,11.159999847412109,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094286,306.15079300000002,38.443072800000003,306.15075398993719,38.44304304007953,0.154,---,---,12.324729420098786,0.0025076393653977727,---,---,12.265999794006348,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094162,305.97926330000001,38.466352000000001,305.9792956887303,38.466349099086848,0.091999999999999998,---,---,10.069064868958847,0.00088742604088453412,---,---,10.163000106811523,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094068,305.89056649999998,38.458473400000003,305.89070293900318,38.458349771941329,0.58799999999999997,---,---,12.570322693019476,0.0028079135553661597,---,---,12.605999946594238,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094261,306.10511059999999,38.485246400000001,306.10505753738181,38.485246798338373,0.14999999999999999,---,---,10.3213887509438,0.00099677455947898416,---,---,10.309000015258789,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094105,305.92853769999999,38.475976199999998,305.92854487035692,38.47583910434615,0.49399999999999999,---,---,11.995668324201063,0.0021550277142430904,---,---,12.53600025177002,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094203,306.02728089999999,38.492551200000001,306.02736467323518,38.492543350676051,0.23799999999999999,---,---,9.7670049372007632,0.00077218290416074015,---,---,9.8920001983642578,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094163,305.97948680000002,38.485575900000001,305.97955018789878,38.485536281887263,0.22900000000000001,---,---,12.395782084723464,0.0025910489144655695,---,---,12.270999908447266,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094143,305.96252529999998,38.492860899999997,305.96252755980618,38.49273321382006,0.46000000000000002,---,---,8.9709834667701216,0.0005351997331138643,---,---,9.369999885559082,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094180,305.9956353,38.560020000000002,305.99568752857982,38.560119178355144,0.38600000000000001,---,---,10.891958767874272,0.0012963161999728996,---,---,10.866999626159668,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-093978,305.80089859999998,38.574953100000002,305.80116919883216,38.574686524106006,1.2250000000000001,---,---,11.954048647866257,0.0021141165421169955,---,---,11.065999984741211,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094187,306.00541120000003,38.5137687,306.00545551413791,38.513758743732801,0.13,---,---,9.6721109117433208,0.00073916497046513225,---,---,9.7899999618530273,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094116,305.94150710000002,38.500873900000002,305.94157120062675,38.500811392234453,0.28899999999999998,---,---,10.059898081979505,0.00088368770227658397,---,---,10.149999618530273,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094279,306.13654450000001,38.510809799999997,306.13649113265001,38.510865864233757,0.252,---,---,10.820949518274247,0.0012546110217505255,---,---,10.772000312805176,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094185,305.99860740000003,38.502648100000002,305.99847811370796,38.502607617147312,0.39200000000000002,---,---,12.326203882387576,0.0025093426683031172,---,---,12.293999671936035,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
nan,nan,nan,305.83618825286885,38.520316032911786,nan,---,---,15.415688184238537,0.010410146269615554,---,---,nan,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
nan,nan,nan,306.14288601253031,38.579275459746839,nan,---,---,13.493749871021208,0.0042960484345094018,---,---,nan,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
nan,nan,nan,305.83600735093955,38.520700807698113,nan,---,---,15.516550814051666,0.01090509259823561,---,---,nan,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094015,305.84486529999998,38.551489799999999,305.84484041485098,38.551473710297081,0.090999999999999998,---,---,12.014477882925824,0.0021737759093618889,---,---,11.96399974822998,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094197,306.01940889999997,38.5381334,306.01958818536878,38.538194696188008,0.55100000000000005,---,---,9.6910751103650945,0.00074564861739110538,---,---,9.8629999160766602,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
643-094184,305.99809269999997,38.530006200000003,305.99811904890873,38.53002609432891,0.10299999999999999,---,---,10.980625073573469,0.0013503433485637063,---,---,10.986000061035156,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
nan,nan,nan,305.86864067166044,38.513253728349682,nan,---,---,14.09749392046198,0.005673067865205569,---,---,nan,2018-06-25 02:33:54.439000,M 29_Light_B_20180625_00000237.fits
642-092848,306.1662642,38.362914500000002,306.16612903165168,38.362797391332641,0.56899999999999995,---,---,12.930168269322584,0.0030722292868110217,---,---,12.796999931335449,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
nan,nan,nan,306.1667214717815,38.362744219020108,nan,---,---,12.913121909106804,0.0030482062752743106,---,---,nan,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
642-092649,305.8279359,38.388335599999998,305.82802117197559,38.388175390905012,0.625,---,---,11.216962886314711,0.0013957657855966524,---,---,11.159999847412109,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
nan,nan,nan,306.11313707167369,38.427697092575237,nan,---,---,13.309140573235723,0.0036580369302383611,---,---,nan,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094286,306.15079300000002,38.443072800000003,306.15086393518493,38.44304222591758,0.22800000000000001,---,---,12.375247228383309,0.0023794107352645153,---,---,12.265999794006348,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094177,305.9947009,38.432565599999997,305.99489508523601,38.432631347559465,0.59699999999999998,---,---,12.802324683988573,0.0028965758655840191,---,---,13.013999938964844,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
nan,nan,nan,305.99477409559398,38.432256377054415,nan,---,---,12.806835397089525,0.0029025990609041247,---,---,nan,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094162,305.97926330000001,38.466352000000001,305.97932875474271,38.466311648395994,0.23499999999999999,---,---,10.154478105250146,0.00085568829648238753,---,---,10.163000106811523,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094068,305.89056649999998,38.458473400000003,305.89063372222324,38.458408379033223,0.30099999999999999,---,---,12.560600807327011,0.0025914338805791528,---,---,12.605999946594238,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
nan,nan,nan,305.89111824365722,38.458723172696416,nan,---,---,12.558937425907924,0.0025894495622902874,---,---,nan,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094261,306.10511059999999,38.485246400000001,306.10515294552999,38.485235076256714,0.126,---,---,10.410334872811642,0.00096269107504727406,---,---,10.309000015258789,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094105,305.92853769999999,38.475976199999998,305.92863613370673,38.475940537187213,0.30599999999999999,---,---,12.091519166733772,0.0020879678361503734,---,---,12.53600025177002,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094113,305.93933240000001,38.476383400000003,305.93926357592341,38.476351370087009,0.22600000000000001,---,---,12.193616836335933,0.002188483810678109,---,---,12.918999671936035,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094163,305.97948680000002,38.485575900000001,305.9795985145131,38.485549523997648,0.32900000000000001,---,---,12.484217487580542,0.0025018626780948633,---,---,12.270999908447266,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094203,306.02728089999999,38.492551200000001,306.02732123837359,38.49255508248023,0.115,---,---,9.835319646095062,0.00073872687705281827,---,---,9.8920001983642578,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094143,305.96252529999998,38.492860899999997,305.96257260228322,38.492756468847972,0.39900000000000002,---,---,9.0624892656061782,0.00051750890122553676,---,---,9.369999885559082,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094038,305.86611620000002,38.4835037,305.86616347481828,38.483442483151649,0.25800000000000001,---,---,12.8583776526108,0.0029723195740711367,---,---,12.996000289916992,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094119,305.94267980000001,38.521173400000002,305.9426644638346,38.52133942725802,0.59899999999999998,---,---,12.783763261366872,0.002871921886040628,---,---,12.956999778747559,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-093978,305.80089859999998,38.574953100000002,305.80110642956208,38.574444722115182,1.921,---,---,12.816506612687375,0.0029155553694021675,---,---,11.065999984741211,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094279,306.13654450000001,38.510809799999997,306.13648434302632,38.510798267362055,0.17399999999999999,---,---,10.886101775319164,0.0011985063132418138,---,---,10.772000312805176,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094187,306.00541120000003,38.5137687,306.0054702072581,38.513812190600319,0.22800000000000001,---,---,9.7474014893466645,0.00070941483964457913,---,---,9.7899999618530273,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094185,305.99860740000003,38.502648100000002,305.99865699385418,38.502638077742482,0.14399999999999999,---,---,12.537305402943087,0.0025637817491285862,---,---,12.293999671936035,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094243,306.07185770000001,38.5204831,306.07198918688391,38.520560768865096,0.46400000000000002,---,---,12.848522154149268,0.0029588598981469647,---,---,12.840000152587891,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094015,305.84486529999998,38.551489799999999,305.84489517760932,38.551509702070376,0.11,---,---,12.072025710146271,0.002069307886973396,---,---,11.96399974822998,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094184,305.99809269999997,38.530006200000003,305.99809719422848,38.530020871232963,0.053999999999999999,---,---,11.005596088377114,0.0012663075279382315,---,---,10.986000061035156,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094254,306.09471120000001,38.556321400000002,306.09461454389088,38.5564316760399,0.48099999999999998,---,---,12.738338311725011,0.0028124682820769679,---,---,12.880000114440918,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-093975,305.80028859999999,38.5247387,305.80037162349288,38.524796001171126,0.312,---,---,12.423140642366919,0.0024324733981870438,---,---,12.218999862670898,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094197,306.01940889999997,38.5381334,306.0194467497123,38.538181890671041,0.20499999999999999,---,---,9.7729338736574825,0.0007178054405809069,---,---,9.8629999160766602,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
nan,nan,nan,305.86091909894338,38.512443138031202,nan,---,---,14.016461763698654,0.0050665498930152399,---,---,nan,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094116,305.94150710000002,38.500873900000002,305.9414758850059,38.500827253249291,0.19,---,---,10.134783244632807,0.00084796244793021349,---,---,10.149999618530273,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
643-094180,305.9956353,38.560020000000002,305.99567205541126,38.560117205551585,0.36499999999999999,---,---,10.955097778221637,0.0012371989041145843,---,---,10.866999626159668,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
nan,nan,nan,305.94306996050608,38.52146655497566,nan,---,---,12.766554883770658,0.0028492525639359054,---,---,nan,2018-06-25 02:44:48.195000,M 29_Light_B_20180625_00000261.fits
642-092649,305.8279359,38.388335599999998,305.82799210039701,38.388025041226442,1.129,---,---,11.282244056090542,0.0014892257144318091,---,---,11.159999847412109,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
643-094286,306.15079300000002,38.443072800000003,306.15071395286492,38.442986114149342,0.38400000000000001,---,---,12.206694405988566,0.0022795577369388894,---,---,12.265999794006348,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
nan,nan,nan,306.15130746432305,38.443295954724945,nan,---,---,12.189741618564522,0.0022618304113435775,---,---,nan,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
643-094162,305.97926330000001,38.466352000000001,305.97939270669116,38.466267196192653,0.47599999999999998,---,---,10.155385531005162,0.00088631647383699856,---,---,10.163000106811523,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
643-094068,305.89056649999998,38.458473400000003,305.89087642685928,38.458556067166228,0.92300000000000004,---,---,12.709757864143558,0.0028738446512284865,---,---,12.605999946594238,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
643-094261,306.10511059999999,38.485246400000001,306.1052597495854,38.485319296654971,0.496,---,---,10.459504496968204,0.0010195595917853045,---,---,10.309000015258789,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
643-094105,305.92853769999999,38.475976199999998,305.92895431629512,38.476144246732353,1.321,---,---,12.018806720522338,0.0020906101734386754,---,---,12.53600025177002,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
nan,nan,nan,305.9284184438726,38.475895127429411,nan,---,---,12.094748035459487,0.0021650170578218202,---,---,nan,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
643-094203,306.02728089999999,38.492551200000001,306.02725701215218,38.492580697389791,0.126,---,---,9.8455930993606984,0.00076847604683497734,---,---,9.8920001983642578,2018-06-25 02:24:22.978000,M 29_Light_B_20180625_00000216.fits
